Mass,MolecularFormula,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway,KEGG_module,KEGG_brite,KEGG_enzyme,KEGG_reaction
287.222802,C16H32O4,cpd:C08285,"10,16-Dihydroxyhexadecanoic acid;Hexadecanoic acid, 10,16-dihydroxy-",C16H32O4,"Cutin, suberine and wax biosynthesis",NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0105 Hydroxy fatty acids;    C08285  10,16-Dihydroxyhexadecanoic acid",1.14.-.-,R09460
289.0717792,C15H14O6,cpd:C03648,"cis-3,4-Leucopelargonidin",C15H14O6,Flavonoid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites,"Flavonoid biosynthesis, naringenin => pelargonidin","Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavan 3,4-diols;    C03648  cis-3,4-Leucopelargonidin",1.1.1.219;1.14.20.4;1.17.1.3,R03123 R04276 R06540 R06615
289.0717792,C15H14O6,cpd:C05907,Luteoforol;3-Deoxyleucocyanidin,C15H14O6,Flavonoid biosynthesis,NA,"Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1202 Flavans, Flavanols and Leucoanthocyanidins;    C05907  Luteoforol;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavan 4-ols;    C05907  Luteoforol",1.1.1.234,R04901
289.0717792,C15H14O6,cpd:C06562,"(+)-Catechin;D-Catechin;Cyanidanol;(2R-trans)-2-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,5,7-triol;(2R,3S)-Catechin;(2R,3S)-(+)-Catechin;Cianidanol",C15H14O6,Flavonoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of secondary metabolites,NA,"Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1202 Flavans, Flavanols and Leucoanthocyanidins;    C06562  (+)-Catechin;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavan 3-ols;    C06562  (+)-Catechin",1.17.1.3,R06532
289.0717792,C15H14O6,cpd:C08739,alpha-Cotonefuran,C15H14O6,NA,NA,NA,NA,NA
289.0717792,C15H14O6,cpd:C08742,"2,8-Dihydroxy-3,4,7-trimethoxydibenzofuran",C15H14O6,NA,NA,NA,NA,NA
289.0717792,C15H14O6,cpd:C09030,Ptaeroglycol,C15H14O6,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Pyrones;   Chromones;    C09030  Ptaeroglycol,NA,NA
289.0717792,C15H14O6,cpd:C09511,Mikanolide,C15H14O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09511  Mikanolide,NA,NA
289.0717792,C15H14O6,cpd:C09727,(-)-Epicatechin,C15H14O6,Flavonoid biosynthesis;Biosynthesis of phenylpropanoids;Metabolic pathways;Biosynthesis of secondary metabolites,NA,"Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1202 Flavans, Flavanols and Leucoanthocyanidins;    C09727  (-)-Epicatechin;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavan 3-ols;    C09727  (-)-Epicatechin",1.3.1.77,R06542
289.0717792,C15H14O6,cpd:C09728,(+)-Epicatechin;ent-Epicatechin,C15H14O6,NA,NA,"Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1202 Flavans, Flavanols and Leucoanthocyanidins;    C09728  (+)-Epicatechin;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavan 3-ols;    C09728  (+)-Epicatechin",NA,NA
289.0717792,C15H14O6,cpd:C09736,"Fisetinidol-4beta-ol;(-)-Mollisacacidin;Fisetinin-3,4-diol;5-Deoxyleucocyanidin",C15H14O6,Flavonoid biosynthesis,NA,"Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1202 Flavans, Flavanols and Leucoanthocyanidins;    C09736  Fisetinidol-4beta-ol;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavan 3,4-diols;    C09736  5-Deoxyleucocyanidin",1.1.1.219,R07999 R08001
289.0717792,C15H14O6,cpd:C09787,Isoplumericin,C15H14O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Iridoids;    C09787  Isoplumericin,NA,NA
289.0717792,C15H14O6,cpd:C09796,Plumericin,C15H14O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Iridoids;    C09796  Plumericin,NA,NA
289.0717792,C15H14O6,cpd:C14079,(-)-Catechin,C15H14O6,NA,NA,Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavan 3-ols;    C14079  (-)-Catechin,NA,NA
289.0717792,C15H14O6,cpd:C17590,Catechin;(+/-)-Catechin,C15H14O6,NA,NA,NA,NA,NA
289.1081798,C16H18O5,cpd:C09016,5-O-Methylvisamminol,C16H18O5,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK13 Aromatic polyketides;   PK1311 Benzopyranoids;    C09016  5-O-Methylvisamminol;Phytochemical compounds [BR:br08003]; Polyketides;  Pyrones;   Chromones;    C09016  5-O-Methylvisamminol,NA,NA
291.0873985,C15H16O6,cpd:C09397,Dihydromikanolide,C15H16O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Germacrenes;    C09397  Dihydromikanolide,NA,NA
291.0873985,C15H16O6,cpd:C09529,Picrotoxinin,C15H16O6,GABA-A receptor agonists/antagonists,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0103 C15 isoprenoids (sesquiterpenes);    PR010354 Picrotoxane sesquiterpenoids;     C09529  Picrotoxinin;Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Others;    C09529  Picrotoxinin;Natural toxins [BR:br08009]; Phytotoxins;  Terpenoids;   Sesquiterpenoids;    C09529  Picrotoxinin;Target-based classification of compounds [BR:br08010]; Ion channels;  Cys-loop superfamily;   GABA-A;    GABAA-receptor;     C09529  Picrotoxinin,NA,NA
291.1601807,C17H24O4,cpd:C09741,Trichodermin,C17H24O4,NA,NA,NA,NA,NA
291.1601807,C17H24O4,cpd:C10459,Gingerdione;[6]-Gingerdione,C17H24O4,NA,NA,NA,NA,NA
293.0302891,C13H10O8,cpd:C10406,Tricrozarin A,C13H10O8,NA,NA,NA,NA,NA
293.0666627,C14H14O7,cpd:C17017,Cyclic dehypoxanthine futalosine,C14H14O7,Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors,"Menaquinone biosynthesis, futalosine pathway;Menaquinone biosynthesis, modified futalosine pathway",NA,1.14.-.-;1.21.98.1,R08588 R08589
293.087809,C11H18O9,cpd:C08570,Tuliposide B,C11H18O9,NA,NA,NA,NA,NA
293.087809,C11H18O9,cpd:C21186,"6-Tuliposide B;6-O-[(3S)-3,4-Dihydroxy-2-methylenebutanoyl]-D-glucose",C11H18O9,NA,NA,NA,4.2.99.23,R11215
293.1030428,C15H18O6,cpd:C09570,Tutin,C15H18O6,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Tutinolide;    C09570  Tutin;Natural toxins [BR:br08009]; Phytotoxins;  Terpenoids;   Sesquiterpenoids;    C09570  Tutin,NA,NA
293.1757938,C17H26O4,cpd:C09709,Phytuberin,C17H26O4,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Sesquiterpenoids (C15);   Others;    C09709  Phytuberin,NA,NA
293.1757938,C17H26O4,cpd:C10342,Embelin,C17H26O4,NA,NA,NA,NA,NA
293.1757938,C17H26O4,cpd:C10462,[6]-Gingerol;(S)-(+)-[6]Gingerol;6-Gingerol,C17H26O4,"Stilbenoid, diarylheptanoid and gingerol biosynthesis;Biosynthesis of secondary metabolites",NA,Phytochemical compounds [BR:br08003]; Shikimate / acetate-malonate pathway derived compounds;  Others;   Zingiber derived compounds;    C10462  [6]-Gingerol,2.1.1.-,R08800 R08804
293.2121856,C18H30O3,cpd:C04594,"(9Z)-(13S)-12,13-Epoxyoctadeca-9,11-dienoic acid;(9Z)-(13S)-12,13-Epoxyoctadeca-9,11-dienoate;13(S)-EOD",C18H30O3,NA,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0107 Epoxy fatty acids;    C04594  (9Z)-(13S)-12,13-Epoxyoctadeca-9,11-dienoic acid",NA,NA
293.2121856,C18H30O3,cpd:C04780,"8-[(1R,2R)-3-Oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate;OPC-8:0",C18H30O3,alpha-Linolenic acid metabolism;Biosynthesis of plant hormones;Metabolic pathways;Biosynthesis of secondary metabolites,Jasmonic acid biosynthesis,NA,1.3.1.42;6.2.1.-,R03401 R07887
293.2121856,C18H30O3,cpd:C13798,8-(5-Hexyl-furan-2-yl)-octanoic acid;8-(5-Hexyl-furan-2-yl)-octanoate,C18H30O3,NA,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0115 Heterocyclic fatty acids;    C13798  8-(5-Hexyl-furan-2-yl)-octanoic acid,NA,NA
293.2121856,C18H30O3,cpd:C14765,"13-OxoODE;13-KODE;(9Z,11E)-13-Oxooctadeca-9,11-dienoic acid",C18H30O3,Linoleic acid metabolism,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C14765  (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid",1.1.1.-,R07058
293.2121856,C18H30O3,cpd:C14766,"9-OxoODE;9-KODE;(10E,12Z)-9-Oxooctadeca-10,12-dienoic acid",C18H30O3,Linoleic acid metabolism,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C14766  (10E,12Z)-9-Oxooctadeca-10,12-dienoic acid",NA,NA
293.2121856,C18H30O3,cpd:C16316,"13(S)-HOT;(9Z,11E,15Z)-(13S)-Hydroxyoctadeca-9,11,15-trienoate;(9Z,11E,15Z)-(13S)-13-Hydroxyoctadeca-9,11,15-trienoic acid;(9Z,11E,13S,15Z)-13-Hydroxyoctadeca-9,11,15-trienoic acid;13(S)-HOTrE",C18H30O3,alpha-Linolenic acid metabolism,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C16316  (9Z,11E,14Z)-(13S)-13-Hydroxyoctadeca-9,11,14-trienoic acid",NA,NA
293.2121856,C18H30O3,cpd:C16326,"9(S)-HOT;(9S)-(10E,12Z,15Z)-9-Hydroxyoctadecatri-10,12,15-enoic acid;9(S)-HOTrE",C18H30O3,alpha-Linolenic acid metabolism,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C16326  (9S)-(10E,12Z,15Z)-9-Hydroxyoctadecatri-10,12,15-enoic acid",NA,NA
293.2121856,C18H30O3,cpd:C16342,"2(R)-HOT;(2R)-(9Z,12Z,15Z)-2-Hydroxyoctadecatri-9,12,15-enoic acid;2(R)-HOTrE",C18H30O3,alpha-Linolenic acid metabolism,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C16342  (2R)-(9Z,12Z,15Z)-2-Hydroxyoctadecatri-9,12,15-enoic acid",NA,NA
293.2121856,C18H30O3,cpd:C16346,"17-Hydroxylinolenic acid;(9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid",C18H30O3,alpha-Linolenic acid metabolism,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C16346  (9Z,12Z,15Z)-17-Hydroxyoctadecatri-9,12,15-enoic acid",NA,NA
293.2121856,C18H30O3,cpd:C19613,"Juvenile hormone I;Methyl (2E,6E,10R,11S)-10,11-epoxy-7-ethyl-3,11-dimethyl-2,6-tridecadienoate",C18H30O3,NA,NA,NA,3.1.1.59,R10983
293.2121856,C18H30O3,cpd:C19827,"Colneleate;(8E)-9-[(1E,3Z)-Nona-1,3-dien-1-yloxy]non-8-enoate",C18H30O3,NA,NA,NA,4.2.1.121,R09699
295.0459239,C13H12O8,cpd:C10483,Phaseolic acid,C13H12O8,NA,NA,NA,NA,NA
295.0823102,C14H16O7,cpd:C17010,Dehypoxanthine futalosine,C14H16O7,Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors,"Menaquinone biosynthesis, futalosine pathway;Menaquinone biosynthesis, modified futalosine pathway",NA,1.21.98.1;3.2.2.26;3.2.2.30,R08587 R08588 R10668
295.1186999,C15H20O6,cpd:C09747,Vomitoxin;Deoxynivalenol;DON,C15H20O6,NA,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0103 C15 isoprenoids (sesquiterpenes);    PR010318 Trichothecane sesquiterpenoids;     C09747  Vomitoxin;Natural toxins [BR:br08009]; Fungal toxins;  Mycotoxins;   Trichothecenes;    C09747  Vomitoxin,NA,NA
295.1186999,C15H20O6,cpd:C14537,"Trimethylolpropane triacrylate;2-Ethyl-2-(hydroxymethyl)-1,3-propanediol triacrylate;TMPTA",C15H20O6,NA,NA,NA,NA,NA
295.1550934,C16H24O5,cpd:C09674,Graphinone;Ovalicin,C16H24O5,NA,NA,NA,NA,NA
295.1914978,C17H28O4,cpd:C02195,Steryl sulfate,C17H28O4S,NA,NA,NA,NA,NA
295.1914978,C17H28O4,cpd:C11993,10-Deoxymethynolide,C17H28O4,"Biosynthesis of 12-, 14- and 16-membered macrolides;Metabolic pathways;Biosynthesis of secondary metabolites","Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin",Lipids [BR:br08002]; PK  Polyketides;  PK04 Macrolides and lactone polyketides;   C11993  10-Deoxymethynolide,2.3.1.239;2.4.1.277,R06458 R06460
295.2278932,C18H32O3,cpd:C08318,"(9Z,12Z)-(8R)-Hydroxyoctadeca-9,12-dienoic acid;Laetisaric acid;8-Hydroxylinoleic acid",C18H32O3,NA,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0105 Hydroxy fatty acids;    C08318  (9Z,12Z)-(8R)-Hydroxyoctadeca-9,12-dienoic acid",NA,NA
295.2278932,C18H32O3,cpd:C08368,"Vernolic acid;(9Z)-(12S,13R)-12,13-Epoxyoctadecenoic acid;cis-12,13-Epoxy-cis-9-octadecenoic acid",C18H32O3,NA,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0107 Epoxy fatty acids;    C08368  (9Z)-(12S,13R)-12,13-Epoxyoctadecenoic acid;Phytochemical compounds [BR:br08003]; Fatty acids related compounds;  Fatty acids;   Others;    C08368  Vernolic acid",NA,NA
295.2278932,C18H32O3,cpd:C14762,"13(S)-HODE;(13S)-Hydroxyoctadecadienoic acid;(9Z,11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid",C18H32O3,Linoleic acid metabolism;PPAR signaling pathway,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C14762  (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid",1.1.1.-,R07058
295.2278932,C18H32O3,cpd:C14767,"9(S)-HODE;(9S)-Hydroxyoctadecadienoic acid;(10E,12Z)-(9S)-9-Hydroxyoctadeca-10,12-dienoic acid",C18H32O3,Linoleic acid metabolism;PPAR signaling pathway,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C14767  (10E,12Z)-(9S)-9-Hydroxyoctadeca-10,12-dienoic acid",NA,NA
295.2278932,C18H32O3,cpd:C14825,"9(10)-EpOME;(9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid",C18H32O3,Linoleic acid metabolism;Metabolic pathways,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C14825  (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid",1.14.14.1;1.14.14.-;3.3.2.-,R07055 R07122
295.2278932,C18H32O3,cpd:C14826,"12(13)-EpOME;(12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid",C18H32O3,Linoleic acid metabolism;Metabolic pathways,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C14826  (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid",1.14.14.1;1.14.14.-;3.3.2.-,R07056 R07121
295.2278932,C18H32O3,cpd:C19617,18-Oxooleate,C18H32O3,"Cutin, suberine and wax biosynthesis",NA,NA,1.1.-.-;1.2.-.-,R09455 R09458
297.0404451,C16H10O6,cpd:C10202,Bowdichione,C16H10O6,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1208 Isoflavans;    C10202  Bowdichione;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10202  Bowdichione,NA,NA
297.0404451,C16H10O6,cpd:C10467,Irilone,C16H10O6,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10467  Irilone;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10467  Irilone,NA,NA
297.0404451,C16H10O6,cpd:C16226,"2',7-Dihydroxy-4',5'-methylenedioxyisoflavone;DMI",C16H10O6,Isoflavonoid biosynthesis;Biosynthesis of secondary metabolites,NA,"Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C16226  2',7-Dihydroxy-4',5'-methylenedioxyisoflavone",1.3.1.45;1.14.14.90,R07746 R07747 R07751
297.0404451,C16H10O6,cpd:C19587,Aflatoxin P1;AFP1,C16H10O6,NA,NA,NA,NA,NA
297.0404451,C16H10O6,cpd:C19727,"5-Hydroxypseudobaptigenin;5,7-Dihydroxy-3',4'-methylenedioxyisoflavone",C16H10O6,Isoflavonoid biosynthesis,NA,NA,1.14.19.63,R09602
297.0616176,C13H14O8,cpd:C00994,D-Prephenyllactate,C13H14O8,NA,NA,NA,NA,NA
297.0768202,C17H14O5,cpd:C10019,"Apigenin 7,4'-dimethyl ether;Apigenin dimethylether",C17H14O5,NA,NA,"Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavones;    C10019  Apigenin 7,4'-dimethyl ether",NA,NA
297.0768202,C17H14O5,cpd:C10199,Afrormosin,C17H14O5,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10199  Afrormosin;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10199  Afrormosin,NA,NA
297.0768202,C17H14O5,cpd:C10527,Sayanedine,C17H14O5,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10527  Sayanedine;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10527  Sayanedine,NA,NA
297.0768202,C17H14O5,cpd:C18599,Coumafuryl;Fumarin,C17H14O5,NA,NA,"Pesticides [BR:br08007]; Obsolete pesticides;  Rodenticides;   Coumarin rodenticides;    C18599  Coumafuryl;Animal drugs in Japan [BR:br08331]; 99  Agents for not mainly purpose of therapeutic;  994  Rodentickides;   9943  Cumarin, derivatives and preparations;    C18599  Fumarin",NA,NA
297.0768202,C17H14O5,cpd:C18840,R1128A,C17H14O5,NA,NA,NA,NA,NA
297.0979904,C14H18O7,cpd:C10720,Picein,C14H18O7,NA,NA,NA,NA,NA
297.1343669,C15H22O6,cpd:C19146,Sesamex,C15H22O6,NA,NA,Pesticides [BR:br08007]; Obsolete pesticides;  Others;   Synergists;    C19146  Sesamex,NA,NA
297.1343669,C15H22O6,cpd:C19956,Neoilludin A,C15H22O6,NA,NA,Natural toxins [BR:br08009]; Fungal toxins;  Mushroom toxins;   Terpenoids;    C19956  Neoilludin A,NA,NA
297.2071434,C17H30O4,cpd:C17158,Plakortic acid,C17H30O4,NA,NA,NA,NA,NA
297.2435339,C18H34O3,cpd:C00869,2-Oxooctadecanoic acid;2-Oxostearate,C18H34O3,NA,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0106 Oxo fatty acids;    C00869  2-Oxooctadecanoic acid,1.1.1.98;1.1.1.99,R03021 R03022
297.2435339,C18H34O3,cpd:C08365,Ricinoleic acid;(9Z)-(12R)-Hydroxyoctadecenoic acid;12-Hydroxy-9-octadecenoic acid;12-Hydroxy-cis-9-octadecenoic acid,C18H34O3,NA,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0105 Hydroxy fatty acids;    C08365  (9Z)-(12R)-Hydroxyoctadecenoic acid;Phytochemical compounds [BR:br08003]; Fatty acids related compounds;  Fatty acids;   Unsaturated fatty acids;    C08365  Ricinoleic acid,NA,NA
297.2435339,C18H34O3,cpd:C13791,"(6R,7S)-6,7-Epoxyoctadecanoic acid;6R,7S-Epoxy-octadecanoic acid;6R,7S-Epoxy-octadecanoate",C18H34O3,NA,NA,"Lipids [BR:br08002]; FA  Fatty acyls;  FA02 Octadecanoids;   FA0200 Other Octadecanoids;    C13791  (6R,7S)-6,7-Epoxyoctadecanoic acid",NA,NA
297.2435339,C18H34O3,cpd:C19418,"cis-9,10-Epoxystearic acid",C18H34O3,"Cutin, suberine and wax biosynthesis",NA,NA,1.11.2.3;1.14.-.-;3.3.2.-,R09453 R09462 R09465
297.2435339,C18H34O3,cpd:C19616,18-Hydroxyoleate,C18H34O3,"Cutin, suberine and wax biosynthesis",NA,NA,1.1.-.-;1.11.2.3;1.14.14.80,R09452 R09455 R09463
299.0196529,C15H8O7,cpd:C10394,Pseudopurpurin,C15H8O7,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Anthraquinones;   Anthraquinone type;    C10394  Pseudopurpurin,NA,NA
299.056113,C16H12O6,cpd:C04293,"Chrysoeriol;5,7,4'-Trihydroxy-3'-methoxyflavone;3'-O-Methylluteolin",C16H12O6,Flavone and flavonol biosynthesis,NA,Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavones;    C04293  Chrysoeriol,2.1.1.42,R03587
299.056113,C16H12O6,cpd:C05902,3-Methoxyapigenin;3-O-Methylkaempferol,C16H12O6,NA,NA,Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavonols;    C05902  3-Methoxyapigenin,2.1.1.76,R05035
299.056113,C16H12O6,cpd:C08651,Leptosidin,C16H12O6,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1213 Aurone flavonoids;    C08651  Leptosidin;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Aurones;    C08651  Leptosidin,NA,NA
299.056113,C16H12O6,cpd:C10038,Diosmetin;Luteolin 4'-methyl ether,C16H12O6,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1211 Flavones and Flavonols;    C10038  Diosmetin;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavones;    C10038  Diosmetin,NA,NA
299.056113,C16H12O6,cpd:C10058,Hispidulin;Dinatin;Scutellarein 6-methyl ether,C16H12O6,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1211 Flavones and Flavonols;    C10058  Hispidulin;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavones;    C10058  Hispidulin,NA,NA
299.056113,C16H12O6,cpd:C10098,Kaempferide;Kempferide;Kaempferol 4'-methyl ether,C16H12O6,Flavone and flavonol biosynthesis,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1211 Flavones and Flavonols;    C10098  Kaempferide;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Flavonols;    C10098  Kaempferide,2.1.1.155,R06807
299.056113,C16H12O6,cpd:C10203,Cajanin,C16H12O6,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10203  Cajanin;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10203  Cajanin,NA,NA
299.056113,C16H12O6,cpd:C10520,Pratensein;3'-Hydroxybiochanin A,C16H12O6,Isoflavonoid biosynthesis,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10520  Pratensein;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10520  Pratensein,1.14.14.88;1.14.19.63,R07776 R09602
299.056113,C16H12O6,cpd:C10534,Tectorigenin,C16H12O6,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C10534  Tectorigenin;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C10534  Tectorigenin,NA,NA
299.056113,C16H12O6,cpd:C12135,2'-Hydroxybiochanin A;Dehydroferreirin,C16H12O6,Isoflavonoid biosynthesis,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1205 Isoflavonoids;    C12135  2'-Hydroxybiochanin A;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavones;    C12135  2'-Hydroxybiochanin A,1.3.1.45;1.14.14.90,R06561 R06563
299.056113,C16H12O6,cpd:C16227,(+)-Sophorol,C16H12O6,Isoflavonoid biosynthesis;Biosynthesis of secondary metabolites,NA,Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavanones;    C16227  (+)-Sophorol,1.3.1.45,R07747 R07748
299.056113,C16H12O6,cpd:C16228,(-)-Sophorol,C16H12O6,Isoflavonoid biosynthesis,NA,Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Isoflavanones;    C16228  (-)-Sophorol,1.3.1.45,R07751 R07752
299.056113,C16H12O6,cpd:C16230,(+)-6a-Hydroxymaackiain,C16H12O6,Isoflavonoid biosynthesis;Biosynthesis of secondary metabolites,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1207 Pterocarpans;    C16230  (+)-6a-Hydroxymaackiain;Phytochemical compounds [BR:br08003]; Flavonoids;  Isoflavonoids;   Pterocarpans;    C16230  (+)-6a-Hydroxymaackiain,2.1.1.270,R07749 R07750
299.056113,C16H12O6,cpd:C17059,"Rhamnocitrin;7-Methylkaempferol;3,4',5-Trihydroxy-7-methoxyflavone",C16H12O6,NA,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1211 Flavones and Flavonols;    C17059  Rhamnocitrin,NA,NA
299.056113,C16H12O6,cpd:C17811,"Questinol;1,6-Dihydroxy-3-(hydroxymethyl)-8-methoxy-9,10-anthracenedione",C16H12O6,NA,NA,Phytochemical compounds [BR:br08003]; Polyketides;  Anthraquinones;   Anthraquinone type;    C17811  Questinol,NA,NA
